Spot price,Strike Price,Risk Free Rate,Volatility,Maturity,Dividend,Option Price,Noise,Option Price with Noise
44.32,57.616,0.042,0.344,1.54,0,4.324704402,-0.033019585,4.291684818
41.19,57.666,0.048,0.212,1.81,0,1.390202418,-0.037840506,1.352361912
58.5,35.1,0.023,0.207,1.39,0,24.55374902,0.001505571,24.5552546
45.69,59.397,0.041,0.146,0.92,0,0.164463682,0.072043257,0.236506939
46.04,41.436,0.02,0.309,1.92,0,10.76411933,-0.293545133,10.4705742
48.44,38.752,0.045,0.33,0.59,0,11.6275126,-0.084672699,11.5428399
42.35,38.115,0.045,0.117,1.88,0,7.684179891,-0.174485373,7.509694518
49.01,39.208,0.036,0.119,1.45,0,11.85998899,-0.003176366,11.85681262
42.31,42.31,0.007,0.334,1.91,0,7.955628026,0.049660752,8.005288778
40.76,28.532,0.039,0.33,0.25,0,12.53055539,-0.054974437,12.47558095
58.61,52.749,0.02,0.342,0.7,0,10.12500795,0.129071311,10.25407926
59.85,47.88,0.002,0.236,1.22,0,13.56976631,-0.036989595,13.53277672
44.62,40.158,0.008,0.131,1.72,0,6.052270733,0.223579965,6.275850698
51.59,41.272,0.02,0.26,1.08,0,12.41870477,-0.059908707,12.35879606
55.3,44.24,0.039,0.184,0.54,0,12.07482602,0.048780944,12.12360696
51.53,41.224,0.012,0.374,0.73,0,12.65629907,-0.098142128,12.55815694
57.87,63.657,0.014,0.288,0.43,0,2.35254943,-0.002868413,2.349681018
55.3,77.42,0.029,0.249,1.51,0,1.758542982,0.148941247,1.90748423
41.92,33.536,0.04,0.381,0.84,0,11.20919654,-0.019439484,11.18975706
48.09,52.899,0.012,0.378,0.3,0,2.245307397,-0.025624561,2.219682836
41.95,54.535,0.01,0.216,0.5,0,0.137900683,0.118564214,0.256464897
48.6,24.3,0.038,0.337,0.39,0,24.6581824,0.163772386,24.82195478
57.91,75.283,0.012,0.257,0.41,0,0.273135027,-0.06076249,0.212372538
40.71,20.355,0.037,0.352,1.52,0,21.67253328,0.080466591,21.75299987
55.55,72.215,0.046,0.133,1.42,0,0.497354838,-0.319697199,0.177657639
48.28,38.624,0.018,0.247,0.52,0,10.35947785,0.039461503,10.39893935
44.67,53.604,0.018,0.206,0.31,0,0.149127901,-0.190658698,0
57.96,63.756,0.048,0.137,1.66,0,3.66778291,0.139365017,3.807147927
54.8,65.76,0.023,0.389,0.92,0,4.826159941,-0.289711929,4.536448013
56.93,62.623,0.016,0.127,1.72,0,2.233082794,0.003632301,2.236715096
44.25,30.975,0.017,0.385,1.44,0,15.93648873,-0.182053731,15.754435
56.55,33.93,0.02,0.259,1.77,0,24.15309335,0.028220544,24.18131389
53.03,31.818,0.028,0.194,1.43,0,22.48810388,-0.085839585,22.40226429
57.31,63.041,0.044,0.388,1.22,0,8.758540756,0.411767695,9.17030845
58.97,53.073,0.029,0.254,0.88,0,9.633968877,0.018743097,9.652711974
44.45,31.115,0.012,0.22,1.18,0,14.00090907,-0.159786923,13.84112214
51.58,25.79,0.031,0.376,0.79,0,26.48143804,0.090458055,26.5718961
56.1,33.66,0.018,0.385,0.61,0,23.02364919,-0.159220146,22.86442904
43.05,30.135,0.044,0.179,1.85,0,15.39052548,-0.227464574,15.1630609
52.5,47.25,0.012,0.166,0.86,0,6.731402048,0.049392376,6.780794424
44.19,53.028,0.034,0.151,1.85,0,1.669877962,-0.297543141,1.372334821
47.01,56.412,0.042,0.268,0.78,0,1.912350991,0.025070518,1.937421509
42.75,42.75,0.03,0.11,1.62,0,3.481917893,-0.0268341,3.455083793
47.97,67.158,0.038,0.285,0.97,0,1.136983769,0.176735874,1.313719643
47.43,28.458,0.025,0.142,0.93,0,19.62607107,-0.066511198,19.55955987
59.97,65.967,0.019,0.384,0.55,0,4.74558056,0.110843085,4.856423645
42.73,59.822,0.005,0.38,1.87,0,4.126214565,-0.023227268,4.102987297
54.85,38.395,0.02,0.217,1.14,0,17.54273346,-0.012908347,17.52982511
44.61,57.993,0.049,0.267,1.7,0,3.25932927,-0.050363526,3.208965744
41.21,24.726,0.045,0.365,1.82,0,19.25139068,-0.020494407,19.23089627
41,20.5,0.046,0.288,0.75,0,21.19879007,0.013916464,21.21270653
45.9,45.9,0.044,0.346,1.24,0,8.111718171,0.028457819,8.14017599
57.65,74.945,0.022,0.122,0.62,0,0.009492679,-0.307300788,0
53.88,53.88,0.016,0.143,0.25,0,1.643441755,0.117567912,1.761009666
46.72,32.704,0.04,0.238,0.39,0,14.53358372,-0.034947684,14.49863604
41.1,41.1,0.005,0.22,1.22,0,4.088671696,-0.177661714,3.911009982
43.23,34.584,0.033,0.239,1.6,0,11.53370111,-0.029669594,11.50403152
56.91,34.146,0.046,0.331,0.79,0,24.13745134,-0.128200918,24.00925042
46.99,51.689,0.025,0.358,1.5,0,7.070165886,0.003539624,7.07370551
52.28,36.596,0.018,0.163,1.98,0,17.14012938,-0.02556847,17.11456091
47.26,23.63,0.047,0.243,1.92,0,25.70499068,-0.16044994,25.54454074
54.47,65.364,0.034,0.181,1.34,0,1.884406001,0.033875812,1.918281813
48.42,38.736,0.014,0.245,1.93,0,12.65794871,-0.130148925,12.52779978
59.84,29.92,0.003,0.106,0.66,0,29.97918299,0.062762286,30.04194528
42.12,29.484,0.004,0.356,1.45,0,14.4534227,-0.345788723,14.10763398
45.26,45.26,0.033,0.348,0.52,0,4.876248706,0.02432334,4.900572046
57.77,40.439,0.044,0.334,0.35,0,18.05806162,-0.086826168,17.97123545
43.95,48.345,0.041,0.229,1.54,0,4.360812499,-0.059892695,4.300919803
51.33,56.463,0.025,0.337,0.64,0,3.857451978,0.223184165,4.080636142
48.31,38.648,0.022,0.321,0.41,0,10.57914924,-0.053672528,10.52547671
41.2,41.2,0.001,0.286,0.74,0,4.04738451,0.053464634,4.100849144
52.9,63.48,0.017,0.391,1.91,0,8.354546434,0.15469233,8.509238764
45.11,45.11,0.021,0.231,1.74,0,6.212014322,0.228381464,6.440395786
46.58,65.212,0.024,0.357,1.15,0,2.445170829,-0.152472167,2.292698662
57.54,80.556,0.04,0.29,0.75,0,0.90151288,0.169262213,1.070775093
56.52,73.476,0.039,0.132,0.29,0,0.000234502,-0.13908729,0
52.47,47.223,0.047,0.284,1.42,0,11.45258863,-0.178915707,11.27367292
47.81,62.153,0.021,0.121,0.6,0,0.006029537,0.206228913,0.212258449
42.16,50.592,0.031,0.241,1.48,0,2.746979534,-0.105485543,2.641493991
48.09,57.708,0.038,0.309,1.51,0,4.931795775,0.036631061,4.968426836
45.17,27.102,0.034,0.159,0.48,0,18.50671562,0.154851887,18.66156751
52.03,67.639,0.048,0.157,1.84,0,1.404691819,0.242540985,1.647232804
40.09,56.126,0.047,0.181,1.59,0,0.649031331,-0.008224536,0.640806795
40.25,28.175,0.007,0.313,1.98,0,14.08436992,-0.037201702,14.04716822
51.77,67.301,0.045,0.252,1.04,0,1.654474693,-0.059508742,1.594965951
43.49,30.443,0.026,0.292,1.84,0,15.58073976,-0.005032054,15.57570771
44.32,57.616,0.011,0.312,1.16,0,2.22269405,0.154937707,2.377631757
49.02,24.51,0.02,0.27,0.54,0,24.77361246,-0.298473336,24.47513912
54.73,27.365,0.023,0.285,0.29,0,27.54692024,-0.041705058,27.50521518
50.5,25.25,0.042,0.111,0.71,0,25.99183921,0.114854314,26.10669352
55,44,0.022,0.243,0.34,0,11.47878294,0.111622435,11.59040538
48.02,57.624,0.049,0.361,1.4,0,6.016707715,-0.258478999,5.758228717
51.04,71.456,0.018,0.176,0.29,0,0.000340225,0.154558864,0.154899089
46.69,56.028,0.038,0.268,1.39,0,3.552346,0.008957216,3.561303216
41.67,58.338,0.04,0.302,1.84,0,3.031568921,-0.140132376,2.891436545
52.82,58.102,0.025,0.2,1.01,0,2.727611828,-0.159366171,2.568245658
59.74,29.87,0.008,0.212,1.69,0,30.28994151,-0.094416879,30.19552463
50.74,25.37,0.04,0.239,0.3,0,25.67262067,-0.045342664,25.62727801
41.68,45.848,0.02,0.254,1.89,0,4.793958525,0.155945834,4.949904359
42.43,55.159,0,0.163,1.18,0,0.260929595,-0.139645448,0.121284147
48.05,57.66,0.037,0.121,0.65,0,0.111727527,-0.191644362,0
49.09,49.09,0.014,0.11,0.43,0,1.560306553,-0.141648004,1.418658549
51.55,46.395,0.016,0.143,1.4,0,7.244365909,-0.047821113,7.196544796
56.08,44.864,0.004,0.321,1.25,0,14.27149171,-0.312640633,13.95885108
48.77,63.401,0.046,0.18,1.23,0,0.844803983,0.190546732,1.035350714
56.53,62.183,0.015,0.3,1.92,0,7.805086008,0.004631663,7.809717671
45.67,31.969,0.008,0.186,1.76,0,14.41928966,0.097976378,14.51726604
48,38.4,0.038,0.331,0.69,0,11.74233327,0.083752035,11.82608531
58.87,82.418,0.044,0.336,1.55,0,4.385925315,0.02045963,4.406384946
46.99,32.893,0.011,0.363,1.68,0,16.87692708,-0.050600762,16.82632632
54.41,65.292,0.033,0.324,1.21,0,4.765390257,-0.200574758,4.564815499
47.95,57.54,0.017,0.294,1.4,0,3.795917173,-0.061723643,3.73419353
45.73,45.73,0.003,0.274,0.78,0,4.452531853,-0.016166429,4.436365424
49.83,59.796,0.042,0.21,0.32,0,0.224869515,0.078437604,0.303307119
58.93,47.144,0.001,0.289,0.64,0,12.89015722,0.143422497,13.03357972
50.41,55.451,0.01,0.13,1.25,0,1.350707929,0.180498089,1.531206018
54.69,49.221,0.009,0.167,0.37,0,6.015319749,-0.146434728,5.868885021
42.32,38.088,0.002,0.381,0.62,0,7.227247583,-0.011272886,7.215974697
43.51,47.861,0.029,0.367,1.36,0,6.398061744,0.052920987,6.450982731
47.64,52.404,0.024,0.125,0.51,0,0.420560002,0.007355619,0.427915621
51.7,36.19,0.024,0.121,1.48,0,16.78033771,0.19290262,16.97324033
59.32,29.66,0.009,0.254,1.04,0,29.94726448,-0.040083795,29.90718069
55.43,27.715,0.032,0.291,0.88,0,28.49794892,0.198635703,28.69658462
52.73,52.73,0.022,0.121,1.36,0,3.764714138,-0.040138788,3.72457535
40.13,20.065,0.03,0.242,0.91,0,20.60695703,-0.070410933,20.5365461
50.12,70.168,0.014,0.384,0.98,0,2.439833622,-0.213863442,2.22597018
42.49,46.739,0.015,0.108,0.77,0,0.434055986,0.120823816,0.554879802
43.9,43.9,0.024,0.12,1.2,0,2.945179969,0.203215371,3.14839534
59.21,41.447,0.01,0.108,0.28,0,17.87888928,0.123833877,18.00272316
57.91,63.701,0.006,0.351,0.93,0,5.711669851,-0.038803439,5.672866412
53.11,31.866,0.034,0.199,1.09,0,22.41419716,0.113624929,22.52782209
45.97,27.582,0.03,0.276,1.81,0,20.19996094,-0.105668355,20.09429258
40.65,36.585,0.017,0.376,0.98,0,8.289011077,0.181697776,8.470708853
53.78,43.024,0.003,0.269,1.14,0,12.58346583,-0.276335126,12.30713071
46.53,32.571,0.008,0.185,1.34,0,14.45165553,-0.055236835,14.39641869
47.8,23.9,0.005,0.163,0.61,0,23.97278396,-0.232198885,23.74058508
49.93,49.93,0.011,0.138,0.7,0,2.486335557,-0.067750841,2.418584717
45.47,54.564,0.036,0.33,1.88,0,6.141545127,-0.17063136,5.970913767
43.62,47.982,0.021,0.272,1.63,0,4.923223283,-0.020381513,4.90284177
55.77,50.193,0.033,0.12,1.55,0,8.66458356,0.095156864,8.759740424
54.52,27.26,0.047,0.114,1.47,0,29.07980444,-0.002033688,29.07777075
56.14,61.754,0.001,0.256,0.26,0,1.0453247,0.056384524,1.101709224
57.35,80.29,0.038,0.321,1.07,0,2.235755295,-0.035487353,2.200267942
54.74,60.214,0.003,0.331,1.45,0,6.683847286,0.1468712,6.830718487
54.98,38.486,0.005,0.1,1.09,0,16.70349509,0.16406223,16.86755732
51.48,56.628,0.012,0.135,1.01,0,1.200546454,-0.207543323,0.993003131
43.69,21.845,0.029,0.356,1.84,0,23.3551544,0.151520082,23.50667449
41.59,54.067,0.009,0.316,0.6,0,0.872161462,0.130899469,1.003060931
40.04,48.048,0.023,0.326,1.87,0,4.958577479,0.15564185,5.114219329
56.44,45.152,0.025,0.238,0.9,0,13.08127943,0.045382155,13.12666158
59.28,35.568,0.013,0.349,0.33,0,23.87901797,-0.194717622,23.68430035
46.82,65.548,0.041,0.251,1.55,0,1.754978636,0.127179558,1.882158194
58.93,47.144,0.016,0.267,1.88,0,15.91142353,-0.04033146,15.87109207
51.6,51.6,0.038,0.312,1.92,0,10.45443621,0.045297449,10.49973366
46.59,55.908,0.012,0.272,1.06,0,2.361072204,-0.340785825,2.020286379
57.5,69,0.04,0.307,0.3,0,0.853879574,0.113640748,0.967520322
50.52,25.26,0.04,0.392,1.48,0,27.10877602,0.131407678,27.2401837
58,29,0.008,0.15,0.7,0,29.16194614,0.323432999,29.48537914
43.56,47.916,0.047,0.192,1.08,0,2.635901554,0.193305383,2.829206937
40.11,32.088,0.032,0.326,0.44,0,9.000333083,-0.021380279,8.978952803
47.91,43.119,0.047,0.325,1.93,0,12.76896383,0.249885705,13.01884953
56.63,50.967,0.002,0.195,0.68,0,7.041053212,-0.207017144,6.834036067
44,35.2,0.043,0.25,0.46,0,9.714194979,0.578690951,10.29288593
49.68,39.744,0.011,0.38,1.9,0,15.47939822,0.461336084,15.9407343
49.39,39.512,0.041,0.289,0.6,0,11.49688716,0.124622935,11.62151009
43.48,34.784,0.021,0.119,1.62,0,9.965674868,-0.131740225,9.833934643
41.37,28.959,0.015,0.223,1.87,0,13.7218137,0.020979331,13.74279303
41.19,45.309,0.024,0.233,1.16,0,2.970989493,0.106880841,3.077870334
57.63,63.393,0.047,0.364,1.9,0,11.27715446,0.053943562,11.33109802
54.28,54.28,0.014,0.155,0.42,0,2.330772287,0.1069122,2.437684487
44.67,62.538,0.02,0.18,1.53,0,0.448125642,0.160317852,0.608443494
51.35,51.35,0.03,0.308,0.98,0,6.904050672,-0.074276093,6.829774579
40.76,24.456,0.035,0.145,0.34,0,16.59330164,0.019944342,16.61324598
56,61.6,0.019,0.202,1.13,0,3.115497367,-0.012434779,3.103062588
50.89,66.157,0.001,0.122,1.31,0,0.096656287,0.032132857,0.128789144
47.17,42.453,0.038,0.122,1.62,0,7.736359605,0.103904409,7.840264014
59.3,83.02,0.013,0.258,1.45,0,1.710523963,-0.286227717,1.424296245
46.53,46.53,0.023,0.233,0.56,0,3.518319119,0.017479997,3.535799117
45.78,22.89,0.037,0.369,0.86,0,23.6731011,0.263276125,23.93637722
59.45,83.23,0.047,0.358,1.81,0,6.112802345,-0.059334845,6.0534675
42.67,21.335,0.038,0.148,1.17,0,22.26277872,-0.139887519,22.1228912
49.98,69.972,0.001,0.328,0.3,0,0.126101905,-0.101034683,0.025067222
41.6,29.12,0.035,0.387,1.53,0,15.72980251,0.107179807,15.83698232
52.37,73.318,0.026,0.176,0.46,0,0.007323241,-0.268500588,0
55.98,72.774,0.031,0.175,0.76,0,0.242107527,0.033645428,0.275752955
49.26,49.26,0.033,0.385,1.66,0,10.76085393,-0.481493307,10.27936063
58.53,64.383,0.022,0.205,0.33,0,0.947620251,0.228537725,1.176157976
42.17,59.038,0.025,0.2,0.4,0,0.00974888,-0.010442349,0
58.2,58.2,0.031,0.356,1.22,0,10.02364642,0.20483853,10.22848495
48.53,24.265,0.014,0.131,1.04,0,24.61573887,-0.0838043,24.53193457
46.66,46.66,0.01,0.327,1.42,0,7.490677716,0.041309021,7.531986738
57.28,74.464,0.045,0.21,0.58,0,0.31740151,0.360137747,0.677539257
46.56,55.872,0.042,0.321,0.4,0,1.197688948,-0.151655268,1.04603368
57.54,80.556,0.025,0.377,1.02,0,2.954936585,0.141376032,3.096312617
47.12,56.544,0.013,0.385,1.37,0,5.529302735,-0.333226624,5.196076111
45.5,36.4,0.017,0.101,1.05,0,9.758013241,-0.387865138,9.370148103
48.02,43.218,0.024,0.109,1.3,0,6.512476536,0.103338204,6.615814741
40.09,40.09,0.009,0.346,1.34,0,6.568237083,0.006191186,6.574428269
59.88,83.832,0.01,0.343,0.28,0,0.165793218,-0.074659003,0.091134215
55.14,60.654,0.026,0.283,1.99,0,7.742774421,-0.001477093,7.741297328
49.38,34.566,0.024,0.266,1.18,0,16.27555287,-0.077649049,16.19790382
59.39,83.146,0.038,0.243,1.86,0,2.670950383,0.045326524,2.716276906
59.83,53.847,0.003,0.272,0.87,0,9.299909187,0.11601615,9.415925336
54.43,27.215,0.048,0.134,1.07,0,28.5774746,0.148231327,28.72570593
42.31,55.003,0.029,0.292,1.61,0,3.004233528,0.002640031,3.006873559
46.82,51.502,0.04,0.223,1.54,0,4.476858881,0.122970923,4.599829804
57.85,80.99,0.002,0.112,1.41,0,0.017695032,0.103163954,0.120858987
43.14,21.57,0.021,0.317,0.73,0,21.90947079,0.058973729,21.96844452
46.67,46.67,0.029,0.321,1.89,0,9.237582575,-0.076629479,9.160953096
48.43,53.273,0.045,0.154,0.99,0,1.938341476,-0.412805649,1.525535827
43.99,39.591,0.033,0.131,1.97,0,7.599397902,-0.028810362,7.57058754
47.32,66.248,0.02,0.342,0.47,0,0.482078047,-0.035110334,0.446967713
58.18,69.816,0.045,0.188,0.88,0,1.300143908,-0.240212091,1.059931817
51.29,66.677,0.011,0.168,0.4,0,0.015486172,0.118653922,0.134140094
44.75,35.8,0.036,0.237,0.76,0,10.36070317,0.001930033,10.3626332
41.33,49.596,0.03,0.376,1,0,3.802561124,-0.202276783,3.600284341
47.43,56.916,0.041,0.281,0.48,0,1.127447977,0.129908876,1.257356853
42.68,51.216,0.008,0.217,1.35,0,1.724150026,0.118694247,1.842844273
52.4,57.64,0.011,0.158,1.14,0,1.84576668,0.176542877,2.022309557
51.15,51.15,0.039,0.256,1.59,0,8.015129088,-0.17481476,7.840314328
55.87,72.631,0.017,0.393,1.62,0,6.416707949,0.080736915,6.497444864
46.66,55.992,0.046,0.135,1.26,0,0.870510647,-0.126429083,0.744081564
41.09,36.981,0.041,0.148,1.93,0,7.697576255,-0.431245332,7.266330923
42.5,59.5,0.024,0.297,0.57,0,0.374471893,-0.079275845,0.295196048
43.37,52.044,0.037,0.356,0.33,0,1.093717093,-0.048163349,1.045553745
52.58,47.322,0.049,0.132,0.69,0,7.092225817,0.327341387,7.419567203
48.88,24.44,0.006,0.1,1.9,0,24.71703404,0.049305368,24.76633941
54.66,54.66,0.035,0.389,0.81,0,8.277595327,0.217200213,8.49479554
57.8,57.8,0.006,0.138,1.27,0,3.792518431,-0.065593086,3.726925345
41.21,37.089,0.021,0.383,0.89,0,8.288035874,0.136721173,8.424757047
53.34,32.004,0.024,0.105,1.46,0,22.43800958,-0.169024243,22.26898534
41.58,29.106,0.006,0.26,1.38,0,13.30922004,0.167210084,13.47643013
56.38,33.828,0.02,0.156,1.9,0,23.828956,-0.183985115,23.64497088
59.78,71.736,0.039,0.181,0.53,0,0.452745651,0.203290884,0.656036535
42.27,29.589,0.022,0.267,1.22,0,13.92917497,-0.01332865,13.91584632
55.31,55.31,0.014,0.389,0.52,0,6.349679389,-0.104242369,6.24543702
40.24,20.12,0.012,0.296,0.5,0,20.24100327,-0.152170806,20.08883246
52.99,63.588,0.045,0.213,0.39,0,0.395810352,0.130682402,0.526492754
48.7,53.57,0.003,0.283,1.92,0,5.846464076,-0.137921884,5.708542192
55.92,55.92,0.043,0.15,1.14,0,4.982798453,0.043144668,5.025943121
56.67,34.002,0.041,0.218,0.84,0,23.82736571,-0.079918856,23.74744685
42.59,55.367,0.043,0.322,1.15,0,2.663916291,0.024846268,2.688762559
42.56,29.792,0.012,0.103,1.81,0,13.41277471,0.002500856,13.41527557
52.91,47.619,0.042,0.276,1.65,0,11.89107465,-0.094714838,11.79635981
52.85,58.135,0.002,0.117,0.42,0,0.214243512,-0.150602371,0.063641141
46.28,60.164,0.039,0.18,1.7,0,1.346825525,-0.19681478,1.150010745
42.71,38.439,0.003,0.333,0.86,0,7.455828071,0.067023937,7.522852008
42.63,59.682,0.036,0.11,0.32,0,4.95E-08,0.022279798,0.022279847
55.94,72.722,0.022,0.293,1.95,0,4.719745013,0.275446224,4.995191237
41.32,53.716,0.046,0.228,0.31,0,0.056830022,0.020950137,0.077780159
58.32,58.32,0.031,0.198,1.92,0,8.008313605,-0.264779078,7.743534528
57.38,80.332,0.024,0.374,0.86,0,2.274298458,0.217140608,2.491439066
57.24,80.136,0.023,0.219,0.79,0,0.278306162,-0.171266804,0.107039358
47.78,38.224,0.025,0.161,1.07,0,10.76999698,0.111960323,10.8819573
49.98,69.972,0.035,0.216,0.42,0,0.030149717,-0.070354171,0
46.37,23.185,0.014,0.325,1.22,0,23.68126686,0.11804722,23.79931408
48.74,48.74,0.017,0.236,0.61,0,3.817537511,-0.027303125,3.790234386
49.41,59.292,0.044,0.336,0.96,0,3.843658518,-0.150507108,3.69315141
44.11,35.288,0.014,0.106,0.49,0,9.064027087,-0.140538317,8.923488771
43.95,57.135,0.047,0.164,1.4,0,0.762465139,-0.14164059,0.620824549
53.59,75.026,0.021,0.334,1.64,0,3.721100013,-0.109128188,3.611971825
44.73,40.257,0.022,0.209,1.52,0,7.789708687,0.309822921,8.099531607
43.41,52.092,0.045,0.371,1.75,0,6.69826518,0.020409194,6.718674374
58.58,46.864,0.038,0.191,1.37,0,14.69138413,0.03027208,14.72165621
44.23,61.922,0.016,0.166,0.94,0,0.071335306,0.190613236,0.261948542
54.17,65.004,0.014,0.354,1.94,0,7.436511289,-0.15052118,7.285990109
47.72,42.948,0.032,0.253,1.78,0,10.15452276,-0.109850672,10.04467209
49.32,34.524,0.025,0.285,1.67,0,17.25469953,-0.097198817,17.15750071
45.24,27.144,0.021,0.293,0.33,0,18.28516477,-0.117828216,18.16733655
59.59,65.549,0.027,0.277,1.58,0,6.943128862,0.260209677,7.203338539
42.99,38.691,0.003,0.3,0.89,0,7.118960622,-0.066923079,7.052037543
55.33,66.396,0.006,0.265,0.81,0,1.903142969,-0.185988049,1.71715492
44.04,39.636,0,0.234,0.28,0,4.971327662,-0.043767967,4.927559695
44.52,40.068,0.01,0.257,1.23,0,7.633216707,-0.099020891,7.534195816
57.67,74.971,0.001,0.313,0.79,0,1.694682921,-0.16376965,1.530913271
48.12,33.684,0.031,0.199,1.93,0,16.70193107,0.084728537,16.7866596
59.71,65.681,0.045,0.334,0.89,0,6.107915614,-0.291681042,5.816234572
59.25,77.025,0.016,0.236,1.52,0,2.246387081,0.039589684,2.285976764
52.02,26.01,0.01,0.181,1.67,0,26.44362519,0.230813049,26.67443824
54.51,38.157,0.014,0.21,1.24,0,17.25447693,0.35956096,17.61403789
58.06,58.06,0.027,0.359,1.94,0,12.7113596,0.233431256,12.94479086
57.5,51.75,0.023,0.187,0.39,0,6.761361797,-0.030402423,6.730959374
53.3,58.63,0.019,0.33,0.48,0,3.024600202,-0.016335939,3.008264263
51.56,41.248,0.007,0.347,1.43,0,14.09963925,0.17028025,14.2699195
54.13,37.891,0.043,0.322,0.82,0,18.08515176,0.151469031,18.23662079
53.04,74.256,0.04,0.313,0.9,0,1.480221515,-0.137013104,1.343208411
43.77,43.77,0.033,0.12,1.87,0,4.279800146,-0.33438884,3.945411306
52.28,52.28,0.043,0.116,1.31,0,4.361282525,-0.069409547,4.291872978
51.15,46.035,0.029,0.164,1.41,0,8.168387642,0.244231145,8.412618787
51.52,72.128,0.043,0.117,1.96,0,0.255537466,-0.011384965,0.244152501
49.95,69.93,0.028,0.107,1.95,0,0.098167039,-0.209179907,0
55.87,27.935,0.035,0.334,1.65,0,29.76414039,-0.116999745,29.64714065
55.6,61.16,0.003,0.274,1.24,0,4.711705932,0.104794616,4.816500548
40.64,44.704,0.01,0.317,0.79,0,3.130489064,0.07093702,3.201426084
47.09,28.254,0.045,0.321,1.66,0,21.37658348,-0.040867771,21.3357157
46.57,46.57,0.032,0.239,0.59,0,3.827314442,0.027718913,3.855033355
49.54,34.678,0.049,0.204,0.83,0,16.28784699,-0.05084753,16.23699946
52.96,37.072,0.032,0.249,0.68,0,16.80070349,-0.021346846,16.77935664
59.56,77.428,0.015,0.222,1.75,0,2.334574506,-0.217356889,2.117217617
58.02,34.812,0.03,0.167,0.83,0,24.06447795,-0.198407475,23.86607047
42.11,29.477,0.004,0.185,0.49,0,12.69455455,-0.106635363,12.58791918
47.6,52.36,0.029,0.276,0.88,0,3.542124473,-0.090927617,3.451196856
47.77,38.216,0.012,0.351,0.97,0,12.15135222,-0.160836341,11.99051588
41.08,32.864,0.001,0.191,1.79,0,9.246706951,0.081818104,9.328525056
47.47,52.217,0.028,0.257,0.83,0,3.030129074,0.080875867,3.111004941
55.33,38.731,0.02,0.365,1,0,18.66291335,0.179823591,18.84273694
57.75,28.875,0.023,0.167,0.84,0,29.42751255,-0.011526051,29.4159865
47.15,23.575,0.038,0.216,1.36,0,24.76602353,-0.104008178,24.66201535
44.82,40.338,0.029,0.206,1.65,0,8.274804751,-0.142046408,8.132758343
53.91,37.737,0.039,0.123,1.92,0,18.90893143,-0.340292994,18.56863844
43.83,35.064,0.004,0.294,1.6,0,11.35062697,0.032038515,11.38266548
54.43,70.759,0.011,0.292,0.7,0,1.154409058,-0.189758654,0.964650404
52.82,31.692,0.037,0.104,0.73,0,21.97254401,0.14455453,22.11709854
46.57,51.227,0.012,0.281,1.56,0,5.050213114,0.077751527,5.127964641
41.92,25.152,0.039,0.166,1.09,0,17.81584891,0.088503919,17.90435282
43.08,25.848,0.03,0.216,1.45,0,18.38231924,0.169677179,18.55199642
47.99,23.995,0.001,0.113,1.46,0,24.03000729,-0.016361094,24.0136462
50.56,60.672,0.022,0.395,0.47,0,2.364310129,-0.008724918,2.355585212
48.6,34.02,0.032,0.354,1.01,0,16.64132084,-0.126377399,16.51494345
46.55,32.585,0.004,0.323,1.96,0,16.27441889,-0.112941841,16.16147705
48,43.2,0.043,0.275,1.51,0,10.42304333,-0.072384797,10.35065854
41.33,24.798,0.013,0.259,0.98,0,16.90735633,0.078682177,16.9860385
44.01,39.609,0.022,0.327,0.8,0,7.783139216,-0.039687552,7.743451664
45.55,63.77,0.009,0.26,0.82,0,0.463572541,0.052950778,0.516523318
55.89,44.712,0.003,0.199,1.13,0,12.09363804,0.033573618,12.12721166
49.67,59.604,0.01,0.326,0.92,0,3.058238099,-0.055829849,3.002408251
